Time[s];Supply_P[bar];R1_P[bar];EPU_P[bar];T1_P[bar]
0.6265;10.0000;0.0000;0.0000;0.0000
0.6277;10.0000;0.0000;0.0000;0.0000
0.6290;10.0000;0.0000;0.0000;0.0000
0.6302;10.0000;0.0000;0.0000;0.0000
0.6315;10.0000;0.0000;0.0000;0.0000
0.6327;10.0000;0.0000;0.0000;0.0000
0.6340;10.0000;0.0000;0.0000;0.0000
0.6352;10.0000;0.0000;0.0000;0.0000
0.6365;10.0000;0.0000;0.0000;0.0000
0.6377;10.0000;0.0000;0.0000;0.0000
0.6390;10.0000;0.0000;0.0000;0.0000
0.6402;10.0000;0.0000;0.0000;0.0000
0.6415;10.0000;0.0000;0.0000;0.0000
0.6427;10.0000;0.0000;0.0000;0.0000
0.6440;10.0000;0.0000;0.0000;0.0000
0.6452;10.0000;0.0000;0.0000;0.0000
0.6465;10.0000;0.0000;0.0000;0.0000
0.6477;10.0000;0.0000;0.0000;0.0000
0.6490;10.0000;0.0000;0.0000;0.0000
0.6502;10.0000;0.0000;0.0000;0.0000
0.6515;10.0000;0.0000;0.0000;0.0000
0.6527;10.0000;0.0000;0.0000;0.0000
0.6540;10.0000;0.0000;0.0000;0.0000
0.6552;10.0000;0.0000;0.0000;0.0000
0.6565;10.0000;0.0000;0.0000;0.0000
0.6577;10.0000;0.0000;0.0000;0.0000
0.6590;10.0000;0.0000;0.0000;0.0000
0.6602;10.0000;0.0000;0.0000;0.0000
0.6615;10.0000;0.0000;0.0000;0.0000
0.6627;10.0000;0.0000;0.0000;0.0000
0.6640;10.0000;0.0000;0.0000;0.0000
0.6652;10.0000;0.0000;0.0000;0.0000
0.6665;10.0000;0.0000;0.0000;0.0000
0.6677;10.0000;0.0000;0.0000;0.0000
0.6690;10.0000;0.0000;0.0000;0.0000
0.6702;10.0000;0.0000;0.0000;0.0000
0.6715;10.0000;0.0000;0.0000;0.0000
0.6727;10.0000;0.0000;0.0000;0.0000
0.6740;10.0000;0.0000;0.0000;0.0000
0.6752;10.0000;0.0000;0.0000;0.0000
0.6765;10.0000;0.0000;0.0000;0.0000
0.6777;10.0000;0.0000;0.0000;0.0000
0.6790;10.0000;0.0000;0.0000;0.0000
0.6802;10.0000;0.0000;0.0000;0.0000
0.6815;10.0000;0.0000;0.0000;0.0000
0.6827;10.0000;0.0000;0.0000;0.0000
0.6840;10.0000;0.0000;0.0000;0.0000
0.6852;10.0000;0.0000;0.0000;0.0000
0.6865;10.0000;0.0000;0.0000;0.0000
0.6877;10.0000;0.0000;0.0000;0.0000
0.6890;10.0000;0.0000;0.0000;0.0000
0.6902;10.0000;0.0000;0.0000;0.0000
0.6915;10.0000;0.0000;0.0000;0.0000
0.6927;10.0000;0.0000;0.0000;0.0000
0.6940;10.0000;0.0000;0.0000;0.0000
0.6952;10.0000;0.0000;0.0000;0.0000
0.6965;10.0000;0.0000;0.0000;0.0000
0.6977;10.0000;0.0000;0.0000;0.0000
0.6990;10.0000;0.0000;0.0000;0.0000
0.7002;10.0000;0.0000;0.0000;0.0000
0.7015;10.0000;0.0000;0.0000;0.0000
0.7027;10.0000;0.0000;0.0000;0.0000
0.7040;10.0000;0.0000;0.0000;0.0000
0.7052;10.0000;0.0000;0.0000;0.0000
0.7065;10.0000;0.0000;0.0000;0.0000
0.7077;10.0000;0.0000;0.0000;0.0000
0.7090;10.0000;0.0000;0.0000;0.0000
0.7102;10.0000;0.0000;0.0000;0.0000
0.7115;10.0000;0.0000;0.0000;0.0000
0.7127;10.0000;0.0000;0.0000;0.0000
0.7140;10.0000;0.0000;0.0000;0.0000
0.7152;10.0000;0.0000;0.0000;0.0000
0.7165;10.0000;0.0000;0.0000;0.0000
0.7177;10.0000;0.0000;0.0000;0.0000
0.7190;10.0000;0.0000;0.0000;0.0000
0.7202;10.0000;0.0000;0.0000;0.0000
0.7215;10.0000;0.0000;0.0000;0.0000
0.7227;10.0000;0.0000;0.0000;0.0000
0.7240;10.0000;0.0000;0.0000;0.0000
0.7252;10.0000;0.0000;0.0000;0.0000
0.7265;10.0000;0.0000;0.0000;0.0000
0.7277;10.0000;0.0000;0.0000;0.0000
0.7290;10.0000;0.0000;0.0000;0.0000
0.7302;10.0000;0.0000;0.0000;0.0000
0.7315;10.0000;0.0000;0.0000;0.0000
0.7327;10.0000;0.0000;0.0000;0.0000
0.7340;10.0000;0.0000;0.0000;0.0000
0.7352;10.0000;0.0000;0.0000;0.0000
0.7365;10.0000;0.0000;0.0000;0.0000
0.7377;10.0000;0.0000;0.0000;0.0000
0.7390;10.0000;0.0000;0.0000;0.0000
0.7402;10.0000;0.0000;0.0000;0.0000
0.7415;10.0000;0.0000;0.0000;0.0000
0.7427;10.0000;0.0000;0.0000;0.0000
0.7440;10.0000;0.0000;0.0000;0.0000
0.7452;10.0000;0.0000;0.0000;0.0000
0.7465;10.0000;0.0000;0.0000;0.0000
0.7477;10.0000;0.0000;0.0000;0.0000
0.7490;10.0000;0.0000;0.0000;0.0000
0.7502;10.0000;0.0000;0.0000;0.0000
0.7515;10.0000;0.0000;0.0000;0.0000
0.7527;10.0000;0.0000;0.0000;0.0000
0.7540;10.0000;0.0000;0.0000;0.0000
0.7552;10.0000;0.0000;0.0000;0.0000
0.7565;10.0000;0.0000;0.0000;0.0000
0.7577;10.0000;0.0000;0.0000;0.0000
0.7590;10.0000;0.0000;0.0000;0.0000
0.7602;10.0000;0.0000;0.0000;0.0000
0.7615;10.0000;0.0000;0.0000;0.0000
0.7627;10.0000;0.0000;0.0000;0.0000
0.7640;10.0000;0.0000;0.0000;0.0000
0.7652;10.0000;0.0000;0.0000;0.0000
0.7665;10.0000;0.0000;0.0000;0.0000
0.7677;10.0000;0.0000;0.0000;0.0000
0.7690;10.0000;0.0000;0.0000;0.0000
0.7702;10.0000;0.0000;0.0000;0.0000
0.7715;10.0000;0.0000;0.0000;0.0000
0.7727;10.0000;0.0000;0.0000;0.0000
0.7740;10.0000;0.0000;0.0000;0.0000
0.7752;10.0000;0.0000;0.0000;0.0000
0.7765;10.0000;0.0000;0.0000;0.0000
0.7777;10.0000;0.0000;0.0000;0.0000
0.7790;10.0000;0.0000;0.0000;0.0000
0.7802;10.0000;0.0000;0.0000;0.0000
0.7815;10.0000;0.0000;0.0000;0.0000
0.7827;10.0000;0.0000;0.0000;0.0000
0.7840;10.0000;0.0000;0.0000;0.0000
0.7852;10.0000;0.0000;0.0000;0.0000
0.7865;10.0000;0.0000;0.0000;0.0000
0.7877;10.0000;0.0000;0.0000;0.0000
0.7890;10.0000;0.0000;0.0000;0.0000
0.7902;10.0000;0.0000;0.0000;0.0000
0.7915;10.0000;0.0000;0.0000;0.0000
0.7927;10.0000;0.0000;0.0000;0.0000
0.7940;10.0000;0.0000;0.0000;0.0000
0.7952;10.0000;0.0000;0.0000;0.0000
0.7965;10.0000;0.0000;0.0000;0.0000
0.7977;10.0000;0.0000;0.0000;0.0000
0.7990;10.0000;0.0000;0.0000;0.0000
0.8002;10.0000;0.0000;0.0000;0.0000
0.8015;10.0000;0.0000;0.0000;0.0000
0.8027;10.0000;0.0000;0.0000;0.0000
0.8040;10.0000;0.0000;0.0000;0.0000
0.8052;10.0000;0.0000;0.0000;0.0000
0.8065;10.0000;0.0000;0.0000;0.0000
0.8077;10.0000;0.0000;0.0000;0.0000
0.8090;10.0000;0.0000;0.0000;0.0000
0.8102;10.0000;0.0000;0.0000;0.0000
0.8115;10.0000;0.0000;0.0000;0.0000
0.8127;10.0000;0.0000;0.0000;0.0000
0.8140;10.0000;0.0000;0.0000;0.0000
0.8152;10.0000;0.0000;0.0000;0.0000
0.8165;10.0000;0.0000;0.0000;0.0000
0.8177;10.0000;0.0000;0.0000;0.0000
0.8190;10.0000;0.0000;0.0000;0.0000
0.8202;10.0000;0.0000;0.0000;0.0000
0.8215;10.0000;0.0000;0.0000;0.0000
0.8227;10.0000;0.0000;0.0000;0.0000
0.8240;10.0000;0.0000;0.0000;0.0000
0.8252;10.0000;0.0000;0.0000;0.0000
0.8265;10.0000;0.0000;0.0000;0.0000
0.8277;10.0000;0.0000;0.0000;0.0000
0.8290;10.0000;0.0000;0.0000;0.0000
0.8302;10.0000;0.0000;0.0000;0.0000
0.8315;10.0000;0.0000;0.0000;0.0000
0.8327;10.0000;0.0000;0.0000;0.0000
0.8340;10.0000;0.0000;0.0000;0.0000
0.8352;10.0000;0.0000;0.0000;0.0000
0.8365;10.0000;0.0000;0.0000;0.0000
0.8377;10.0000;0.0000;0.0000;0.0000
0.8390;10.0000;0.0000;0.0000;0.0000
0.8402;10.0000;0.0000;0.0000;0.0000
0.8415;10.0000;0.0000;0.0000;0.0000
0.8427;10.0000;0.0000;0.0000;0.0000
0.8440;10.0000;0.0000;0.0000;0.0000
0.8452;10.0000;0.0000;0.0000;0.0000
0.8465;10.0000;0.0000;0.0000;0.0000
0.8477;10.0000;0.0000;0.0000;0.0000
0.8490;10.0000;0.0000;0.0000;0.0000
0.8502;10.0000;0.0000;0.0000;0.0000
0.8515;10.0000;0.0000;0.0000;0.0000
0.8527;10.0000;0.0000;0.0000;0.0000
0.8540;10.0000;0.0000;0.0000;0.0000
0.8552;10.0000;0.0000;0.0000;0.0000
0.8565;10.0000;0.0000;0.0000;0.0000
0.8577;10.0000;0.0000;0.0000;0.0000
0.8590;10.0000;0.0000;0.0000;0.0000
0.8602;10.0000;0.0000;0.0000;0.0000
0.8615;10.0000;0.0000;0.0000;0.0000
0.8627;10.0000;0.0000;0.0000;0.0000
0.8640;10.0000;0.0000;0.0000;0.0000
0.8652;10.0000;0.0000;0.0000;0.0000
0.8665;10.0000;0.0000;0.0000;0.0000
0.8677;10.0000;0.0000;0.0000;0.0000
0.8690;10.0000;0.0000;0.0000;0.0000
0.8702;10.0000;0.0000;0.0000;0.0000
0.8715;10.0000;0.0000;0.0000;0.0000
0.8727;10.0000;0.0000;0.0000;0.0000
0.8740;10.0000;0.0000;0.0000;0.0000
0.8752;10.0000;0.0000;0.0000;0.0000
0.8765;10.0000;0.0000;0.0000;0.0000
0.8777;10.0000;0.0000;0.0000;0.0000
0.8790;10.0000;0.0000;0.0000;0.0000
0.8802;10.0000;0.0000;0.0000;0.0000
0.8815;10.0000;0.0000;0.0000;0.0000
0.8827;10.0000;0.0000;0.0000;0.0000
0.8840;10.0000;0.0000;0.0000;0.0000
0.8852;10.0000;0.0000;0.0000;0.0000
0.8865;10.0000;0.0000;0.0000;0.0000
0.8877;10.0000;0.0000;0.0000;0.0000
0.8890;10.0000;0.0000;0.0000;0.0000
0.8902;10.0000;0.0000;0.0000;0.0000
0.8915;10.0000;0.0000;0.0000;0.0000
0.8927;10.0000;0.0000;0.0000;0.0000
0.8940;10.0000;0.0000;0.0000;0.0000
0.8952;10.0000;0.0000;0.0000;0.0000
0.8965;10.0000;0.0000;0.0000;0.0000
0.8977;10.0000;0.0000;0.0000;0.0000
0.8990;10.0000;0.0000;0.0000;0.0000
0.9002;10.0000;0.0000;0.0000;0.0000
0.9015;10.0000;0.0000;0.0000;0.0000
0.9027;10.0000;0.0000;0.0000;0.0000
0.9040;10.0000;0.0000;0.0000;0.0000
0.9052;10.0000;0.0000;0.0000;0.0000
0.9065;10.0000;0.0000;0.0000;0.0000
0.9077;10.0000;0.0000;0.0000;0.0000
0.9090;10.0000;0.0000;0.0000;0.0000
0.9102;10.0000;0.0000;0.0000;0.0000
0.9115;10.0000;0.0000;0.0000;0.0000
0.9127;10.0000;0.0000;0.0000;0.0000
0.9140;10.0000;0.0000;0.0000;0.0000
0.9152;10.0000;0.0000;0.0000;0.0000
0.9165;10.0000;0.0000;0.0000;0.0000
0.9177;10.0000;0.0000;0.0000;0.0000
0.9190;10.0000;0.0000;0.0000;0.0000
0.9202;10.0000;0.0000;0.0000;0.0000
0.9215;10.0000;0.0000;0.0000;0.0000
0.9227;10.0000;0.0000;0.0000;0.0000
0.9240;10.0000;0.0000;0.0000;0.0000
0.9252;10.0000;0.0000;0.0000;0.0000
0.9265;10.0000;0.0000;0.0000;0.0000
0.9277;10.0000;0.0000;0.0000;0.0000
0.9290;10.0000;0.0000;0.0000;0.0000
0.9302;10.0000;0.0000;0.0000;0.0000
0.9315;10.0000;0.0000;0.0000;0.0000
0.9327;10.0000;0.0000;0.0000;0.0000
0.9340;10.0000;0.0000;0.0000;0.0000
0.9352;10.0000;0.0000;0.0000;0.0000
0.9365;10.0000;0.0000;0.0000;0.0000
0.9377;10.0000;0.0000;0.0000;0.0000
0.9390;10.0000;0.0000;0.0000;0.0000
0.9402;10.0000;0.0000;0.0000;0.0000
0.9415;10.0000;0.0000;0.0000;0.0000
0.9427;10.0000;0.0000;0.0000;0.0000
0.9440;10.0000;0.0000;0.0000;0.0000
0.9452;10.0000;0.0000;0.0000;0.0000
0.9465;10.0000;0.0000;0.0000;0.0000
0.9477;10.0000;0.0000;0.0000;0.0000
0.9490;10.0000;0.0000;0.0000;0.0000
0.9502;10.0000;0.0000;0.0000;0.0000
0.9515;10.0000;0.0000;0.0000;0.0000
0.9527;10.0000;0.0000;0.0000;0.0000
0.9540;10.0000;0.0000;0.0000;0.0000
0.9552;10.0000;0.0000;0.0000;0.0000
0.9565;10.0000;0.0000;0.0000;0.0000
0.9577;10.0000;0.0000;0.0000;0.0000
0.9590;10.0000;0.0000;0.0000;0.0000
0.9602;10.0000;0.0000;0.0000;0.0000
0.9615;10.0000;0.0000;0.0000;0.0000
0.9627;10.0000;0.0000;0.0000;0.0000
0.9640;10.0000;0.0000;0.0000;0.0000
0.9652;10.0000;0.0000;0.0000;0.0000
0.9665;10.0000;0.0000;0.0000;0.0000
0.9677;10.0000;0.0000;0.0000;0.0000
0.9690;10.0000;0.0000;0.0000;0.0000
0.9702;10.0000;0.0000;0.0000;0.0000
0.9715;10.0000;0.0000;0.0000;0.0000
0.9727;10.0000;0.0000;0.0000;0.0000
0.9740;10.0000;0.0000;0.0000;0.0000
0.9752;10.0000;0.0000;0.0000;0.0000
0.9765;10.0000;0.0000;0.0000;0.0000
0.9777;10.0000;0.0000;0.0000;0.0000
0.9790;10.0000;0.0000;0.0000;0.0000
0.9802;10.0000;0.0000;0.0000;0.0000
0.9815;10.0000;0.0000;0.0000;0.0000
0.9827;10.0000;0.0000;0.0000;0.0000
0.9840;10.0000;0.0000;0.0000;0.0000
0.9852;10.0000;0.0000;0.0000;0.0000
0.9865;10.0000;0.0000;0.0000;0.0000
0.9877;10.0000;0.0000;0.0000;0.0000
0.9890;10.0000;0.0000;0.0000;0.0000
0.9902;10.0000;0.0000;0.0000;0.0000
0.9915;10.0000;0.0000;0.0000;0.0000
0.9927;10.0000;0.0000;0.0000;0.0000
0.9940;10.0000;0.0000;0.0000;0.0000
0.9952;10.0000;0.0000;0.0000;0.0000
0.9965;10.0000;0.0000;0.0000;0.0000
0.9977;10.0000;0.0000;0.0000;0.0000
0.9990;10.0000;0.0000;0.0000;0.0000
1.0002;10.0000;0.0000;0.0000;0.0000
1.0012;10.0000;0.0000;0.0004;0.0000
1.0022;10.0000;0.0000;0.0013;0.0000
1.0032;10.0000;0.0000;0.0029;0.0000
1.0042;10.0000;0.0000;0.0049;0.0000
1.0052;10.0000;0.0000;0.0075;0.0000
1.0062;10.0000;0.0000;0.0107;0.0000
1.0072;10.0000;0.0000;0.0143;0.0000
1.0082;10.0000;0.0000;0.0184;0.0000
1.0092;10.0000;0.0000;0.0230;0.0000
1.0102;10.0000;0.0000;0.0280;0.0000
1.0112;10.0000;0.0000;0.0335;0.0000
1.0122;10.0000;0.0000;0.0394;0.0000
1.0132;10.0000;0.0001;0.0458;0.0000
1.0142;10.0000;0.0001;0.0525;0.0000
1.0152;10.0000;0.0001;0.0596;0.0000
1.0162;10.0000;0.0002;0.0671;0.0000
1.0172;10.0000;0.0002;0.0750;0.0000
1.0182;10.0000;0.0003;0.0832;0.0000
1.0192;10.0000;0.0004;0.0917;0.0000
1.0202;10.0000;0.0005;0.1005;0.0000
1.0212;10.0000;0.0006;0.1097;0.0000
1.0222;10.0000;0.0007;0.1192;0.0000
1.0232;10.0000;0.0009;0.1289;0.0000
1.0242;10.0000;0.0011;0.1389;0.0000
1.0252;10.0000;0.0013;0.1492;0.0000
1.0262;10.0000;0.0016;0.1597;0.0000
1.0272;10.0000;0.0019;0.1705;0.0000
1.0282;10.0000;0.0023;0.1815;0.0000
1.0292;10.0000;0.0026;0.1927;0.0000
1.0302;10.0000;0.0031;0.2041;0.0000
1.0312;10.0000;0.0036;0.2157;0.0000
1.0322;10.0000;0.0041;0.2275;0.0000
1.0332;10.0000;0.0047;0.2395;0.0000
1.0342;10.0000;0.0054;0.2516;0.0000
1.0352;10.0000;0.0062;0.2639;0.0000
1.0362;10.0000;0.0070;0.2764;0.0000
1.0372;10.0000;0.0079;0.2890;0.0000
1.0382;10.0000;0.0088;0.3017;0.0000
1.0392;10.0000;0.0099;0.3145;0.0000
1.0402;10.0000;0.0111;0.3275;0.0000
1.0412;10.0000;0.0123;0.3405;0.0000
1.0422;10.0000;0.0136;0.3537;0.0000
1.0432;10.0000;0.0151;0.3669;0.0000
1.0442;10.0000;0.0167;0.3803;0.0000
1.0452;10.0000;0.0183;0.3937;0.0000
1.0462;10.0000;0.0201;0.4071;0.0000
1.0472;10.0000;0.0220;0.4207;0.0000
1.0482;10.0000;0.0241;0.4342;0.0000
1.0492;10.0000;0.0263;0.4479;0.0000
1.0502;10.0000;0.0286;0.4615;0.0000
1.0512;10.0000;0.0310;0.4752;0.0000
1.0522;10.0000;0.0336;0.4890;0.0000
1.0532;10.0000;0.0364;0.5027;0.0000
1.0542;10.0000;0.0393;0.5165;0.0000
1.0552;10.0000;0.0423;0.5302;0.0000
1.0562;10.0000;0.0455;0.5440;0.0000
1.0572;10.0000;0.0489;0.5578;0.0000
1.0582;10.0000;0.0524;0.5715;0.0000
1.0592;10.0000;0.0561;0.5852;0.0000
1.0602;10.0000;0.0598;0.5990;0.0000
1.0612;10.0000;0.0637;0.6127;0.0000
1.0622;10.0000;0.0678;0.6263;0.0000
1.0632;10.0000;0.0720;0.6400;0.0000
1.0642;10.0000;0.0763;0.6536;0.0000
1.0652;10.0000;0.0808;0.6671;0.0000
1.0662;10.0000;0.0854;0.6807;0.0000
1.0672;10.0000;0.0902;0.6941;0.0000
1.0682;10.0000;0.0951;0.7075;0.0000
1.0692;10.0000;0.1001;0.7209;0.0000
1.0702;10.0000;0.1053;0.7342;0.0000
1.0712;10.0000;0.1107;0.7474;0.0000
1.0722;10.0000;0.1162;0.7605;0.0000
1.0732;10.0000;0.1218;0.7736;0.0000
1.0742;10.0000;0.1276;0.7866;0.0000
1.0752;10.0000;0.1336;0.7996;0.0000
1.0762;10.0000;0.1397;0.8124;0.0000
1.0772;10.0000;0.1459;0.8252;0.0000
1.0782;10.0000;0.1523;0.8379;0.0000
1.0792;10.0000;0.1589;0.8505;0.0000
1.0802;10.0000;0.1656;0.8630;0.0000
1.0812;10.0000;0.1724;0.8754;0.0000
1.0822;10.0000;0.1794;0.8877;0.0000
1.0832;10.0000;0.1866;0.8999;0.0000
1.0842;10.0000;0.1939;0.9120;0.0000
1.0852;10.0000;0.2013;0.9240;0.0000
1.0862;10.0000;0.2089;0.9359;0.0001
1.0872;10.0000;0.2166;0.9477;0.0001
1.0882;10.0000;0.2245;0.9594;0.0001
1.0892;10.0000;0.2326;0.9710;0.0001
1.0902;10.0000;0.2407;0.9824;0.0001
1.0912;10.0000;0.2491;0.9938;0.0001
1.0922;10.0000;0.2575;1.0050;0.0001
1.0932;10.0000;0.2661;1.0161;0.0001
1.0942;10.0000;0.2748;1.0271;0.0001
1.0952;10.0000;0.2837;1.0380;0.0001
1.0962;10.0000;0.2927;1.0488;0.0001
1.0972;10.0000;0.3019;1.0594;0.0001
1.0982;10.0000;0.3111;1.0700;0.0001
1.0992;10.0000;0.3205;1.0804;0.0002
1.1002;10.0000;0.3301;1.0907;0.0002
1.1012;10.0000;0.3397;1.1008;0.0002
1.1022;10.0000;0.3495;1.1109;0.0002
1.1032;10.0000;0.3594;1.1208;0.0002
1.1042;10.0000;0.3694;1.1306;0.0002
1.1052;10.0000;0.3795;1.1402;0.0002
1.1062;10.0000;0.3897;1.1498;0.0003
1.1072;10.0000;0.4001;1.1592;0.0003
1.1082;10.0000;0.4105;1.1685;0.0003
1.1092;10.0000;0.4211;1.1776;0.0003
1.1102;10.0000;0.4318;1.1867;0.0003
1.1112;10.0000;0.4425;1.1956;0.0003
1.1122;10.0000;0.4534;1.2044;0.0004
1.1132;10.0000;0.4643;1.2130;0.0004
1.1142;10.0000;0.4754;1.2216;0.0004
1.1152;10.0000;0.4865;1.2300;0.0004
1.1162;10.0000;0.4977;1.2382;0.0005
1.1172;10.0000;0.5090;1.2464;0.0005
1.1182;10.0000;0.5203;1.2544;0.0005
1.1192;10.0000;0.5318;1.2623;0.0006
1.1202;10.0000;0.5433;1.2701;0.0006
1.1212;10.0000;0.5549;1.2777;0.0006
1.1222;10.0000;0.5665;1.2853;0.0007
1.1232;10.0000;0.5783;1.2927;0.0007
1.1242;10.0000;0.5901;1.3000;0.0007
1.1252;10.0000;0.6019;1.3071;0.0008
1.1262;10.0000;0.6138;1.3142;0.0008
1.1272;10.0000;0.6258;1.3211;0.0008
1.1282;10.0000;0.6378;1.3279;0.0009
1.1292;10.0000;0.6499;1.3345;0.0009
1.1302;10.0000;0.6620;1.3411;0.0010
1.1312;10.0000;0.6741;1.3475;0.0010
1.1322;10.0000;0.6863;1.3538;0.0010
1.1332;10.0000;0.6985;1.3601;0.0011
1.1342;10.0000;0.7107;1.3661;0.0011
1.1352;10.0000;0.7230;1.3721;0.0012
1.1362;10.0000;0.7353;1.3780;0.0012
1.1372;10.0000;0.7476;1.3837;0.0013
1.1382;10.0000;0.7599;1.3893;0.0013
1.1392;10.0000;0.7722;1.3948;0.0014
1.1402;10.0000;0.7845;1.4002;0.0014
1.1412;10.0000;0.7968;1.4055;0.0015
1.1422;10.0000;0.8092;1.4107;0.0015
1.1432;10.0000;0.8215;1.4158;0.0016
1.1442;10.0000;0.8338;1.4208;0.0017
1.1452;10.0000;0.8461;1.4256;0.0017
1.1462;10.0000;0.8583;1.4304;0.0018
1.1472;10.0000;0.8706;1.4350;0.0018
1.1482;10.0000;0.8828;1.4396;0.0019
1.1492;10.0000;0.8950;1.4440;0.0020
1.1502;10.0000;0.9072;1.4484;0.0020
1.1512;10.0000;0.9193;1.4526;0.0021
1.1522;10.0000;0.9314;1.4568;0.0022
1.1532;10.0000;0.9434;1.4608;0.0023
1.1542;10.0000;0.9554;1.4648;0.0023
1.1552;10.0000;0.9673;1.4686;0.0024
1.1562;10.0000;0.9791;1.4724;0.0025
1.1572;10.0000;0.9908;1.4761;0.0026
1.1582;10.0000;1.0023;1.4797;0.0026
1.1592;10.0000;1.0136;1.4831;0.0027
1.1602;10.0000;1.0248;1.4865;0.0028
1.1612;10.0000;1.0358;1.4898;0.0029
1.1622;10.0000;1.0466;1.4931;0.0030
1.1632;10.0000;1.0572;1.4962;0.0030
1.1642;10.0000;1.0676;1.4992;0.0031
1.1652;10.0000;1.0779;1.5022;0.0032
1.1662;10.0000;1.0880;1.5051;0.0033
1.1672;10.0000;1.0979;1.5079;0.0034
1.1682;10.0000;1.1076;1.5106;0.0035
1.1692;10.0000;1.1171;1.5132;0.0036
1.1702;10.0000;1.1265;1.5158;0.0037
1.1712;10.0000;1.1356;1.5183;0.0038
1.1722;10.0000;1.1446;1.5207;0.0039
1.1732;10.0000;1.1535;1.5230;0.0040
1.1742;10.0000;1.1621;1.5253;0.0041
1.1752;10.0000;1.1706;1.5275;0.0042
1.1762;10.0000;1.1789;1.5296;0.0043
1.1772;10.0000;1.1870;1.5316;0.0044
1.1782;10.0000;1.1949;1.5336;0.0045
1.1792;10.0000;1.2027;1.5355;0.0046
1.1802;10.0000;1.2103;1.5374;0.0047
1.1812;10.0000;1.2177;1.5391;0.0048
1.1822;10.0000;1.2250;1.5408;0.0049
1.1832;10.0000;1.2321;1.5425;0.0050
1.1842;10.0000;1.2391;1.5441;0.0051
1.1852;10.0000;1.2458;1.5456;0.0052
1.1862;10.0000;1.2525;1.5471;0.0053
1.1872;10.0000;1.2589;1.5485;0.0054
1.1882;10.0000;1.2652;1.5498;0.0055
1.1892;10.0000;1.2714;1.5511;0.0056
1.1902;10.0000;1.2774;1.5523;0.0058
1.1912;10.0000;1.2832;1.5535;0.0059
1.1922;10.0000;1.2889;1.5546;0.0060
1.1932;10.0000;1.2945;1.5557;0.0061
1.1942;10.0000;1.2999;1.5567;0.0062
1.1952;10.0000;1.3052;1.5577;0.0063
1.1962;10.0000;1.3103;1.5586;0.0065
1.1972;10.0000;1.3153;1.5595;0.0066
1.1982;10.0000;1.3202;1.5603;0.0067
1.1992;10.0000;1.3249;1.5611;0.0068
1.2002;10.0000;1.3295;1.5618;0.0069
1.2012;10.0000;1.3340;1.5625;0.0070
1.2022;10.0000;1.3384;1.5631;0.0072
1.2032;10.0000;1.3426;1.5637;0.0073
1.2042;10.0000;1.3467;1.5643;0.0074
1.2052;10.0000;1.3507;1.5648;0.0075
1.2062;10.0000;1.3546;1.5653;0.0077
1.2072;10.0000;1.3583;1.5657;0.0078
1.2082;10.0000;1.3620;1.5661;0.0079
1.2092;10.0000;1.3655;1.5665;0.0080
1.2102;10.0000;1.3689;1.5668;0.0082
1.2112;10.0000;1.3722;1.5671;0.0083
1.2122;10.0000;1.3755;1.5674;0.0084
1.2132;10.0000;1.3786;1.5676;0.0085
1.2142;10.0000;1.3816;1.5678;0.0087
1.2152;10.0000;1.3845;1.5679;0.0088
1.2162;10.0000;1.3873;1.5680;0.0089
1.2172;10.0000;1.3901;1.5681;0.0091
1.2182;10.0000;1.3927;1.5682;0.0092
1.2192;10.0000;1.3952;1.5682;0.0093
1.2202;10.0000;1.3977;1.5683;0.0094
1.2212;10.0000;1.4001;1.5682;0.0096
1.2222;10.0000;1.4024;1.5682;0.0097
1.2232;10.0000;1.4046;1.5681;0.0098
1.2242;10.0000;1.4067;1.5680;0.0100
1.2252;10.0000;1.4088;1.5679;0.0101
1.2262;10.0000;1.4107;1.5678;0.0102
1.2272;10.0000;1.4126;1.5676;0.0104
1.2282;10.0000;1.4145;1.5674;0.0105
1.2292;10.0000;1.4162;1.5672;0.0106
1.2302;10.0000;1.4179;1.5670;0.0108
1.2312;10.0000;1.4195;1.5667;0.0109
1.2322;10.0000;1.4211;1.5664;0.0110
1.2332;10.0000;1.4226;1.5662;0.0112
1.2342;10.0000;1.4240;1.5658;0.0113
1.2352;10.0000;1.4254;1.5655;0.0114
1.2362;10.0000;1.4267;1.5652;0.0116
1.2372;10.0000;1.4279;1.5648;0.0117
1.2382;10.0000;1.4291;1.5644;0.0118
1.2392;10.0000;1.4302;1.5641;0.0120
1.2402;10.0000;1.4313;1.5637;0.0121
1.2412;10.0000;1.4323;1.5632;0.0122
1.2422;10.0000;1.4333;1.5628;0.0124
1.2432;10.0000;1.4342;1.5624;0.0125
1.2442;10.0000;1.4351;1.5619;0.0126
1.2452;10.0000;1.4359;1.5614;0.0128
1.2462;10.0000;1.4367;1.5610;0.0129
1.2473;10.0000;1.4375;1.5605;0.0131
1.2483;10.0000;1.4381;1.5600;0.0132
1.2493;10.0000;1.4388;1.5595;0.0133
1.2503;10.0000;1.4394;1.5589;0.0135
1.2513;10.0000;1.4400;1.5584;0.0136
1.2523;10.0000;1.4405;1.5579;0.0137
1.2533;10.0000;1.4410;1.5573;0.0139
1.2543;10.0000;1.4415;1.5568;0.0140
1.2553;10.0000;1.4419;1.5562;0.0141
1.2563;10.0000;1.4423;1.5556;0.0143
1.2573;10.0000;1.4426;1.5551;0.0144
1.2583;10.0000;1.4429;1.5545;0.0146
