Time[s];Supply_P[bar];EPU_P[bar];R1_P[bar];R2_P[bar];R3_P[bar];V1_P[bar];V2_P[bar];T1_P[bar]
9.9115;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9127;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9140;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9152;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9165;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9177;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9190;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9202;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9215;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9227;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9240;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9252;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9265;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9277;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9290;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9302;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9315;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9327;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9340;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9352;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9365;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9377;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9390;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9402;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9415;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9427;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9440;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9452;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9465;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9477;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9490;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9502;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9515;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9527;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9540;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9552;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9565;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9577;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9590;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9602;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9615;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9627;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9640;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9652;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9665;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9677;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9690;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9702;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9715;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9727;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9740;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9752;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9765;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9777;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9790;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9802;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9815;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9827;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9840;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9852;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9865;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9877;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9890;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9902;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9915;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9927;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9940;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9952;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9965;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9977;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
9.9990;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
10.0002;6.0000;3.0000;4.9638;4.9201;3.0000;0.0000;0.0000;4.9201
10.0015;6.0000;3.0000;4.9638;4.9190;3.0011;0.0000;1.0000;4.9201
10.0027;6.0000;3.0000;4.9638;4.9131;3.0074;0.0000;1.0000;4.9201
10.0040;6.0000;3.0000;4.9638;4.8996;3.0223;0.0000;1.0000;4.9200
10.0052;6.0000;3.0000;4.9638;4.8771;3.0480;0.0000;1.0000;4.9199
10.0065;6.0000;3.0000;4.9638;4.8452;3.0855;0.0000;1.0000;4.9196
10.0077;6.0000;3.0000;4.9638;4.8049;3.1342;0.0000;1.0000;4.9191
10.0090;6.0000;3.0000;4.9638;4.7580;3.1924;0.0000;1.0000;4.9184
10.0102;6.0000;3.0000;4.9638;4.7066;3.2574;0.0000;1.0000;4.9174
10.0115;6.0000;3.0000;4.9638;4.6535;3.3258;0.0000;1.0000;4.9162
10.0127;6.0000;3.0000;4.9638;4.6014;3.3941;0.0000;1.0000;4.9147
10.0140;6.0000;3.0000;4.9638;4.5527;3.4589;0.0000;1.0000;4.9129
10.0152;6.0000;3.0000;4.9638;4.5094;3.5177;0.0000;1.0000;4.9109
10.0165;6.0000;3.0000;4.9638;4.4727;3.5726;0.0000;1.0000;4.9088
10.0177;6.0000;3.0000;4.9638;4.4438;3.6227;0.0000;1.0000;4.9064
10.0190;6.0000;3.0000;4.9638;4.4228;3.6662;0.0000;1.0000;4.9040
10.0202;6.0000;3.0000;4.9638;4.4097;3.7016;0.0000;1.0000;4.9015
10.0215;6.0000;3.0000;4.9638;4.4032;3.7290;0.0000;1.0000;4.8989
10.0227;6.0000;3.0000;4.9638;4.4004;3.7501;0.0000;1.0000;4.8964
10.0240;6.0000;3.0000;4.9638;4.3997;3.7666;0.0000;1.0000;4.8938
10.0252;6.0000;3.0000;4.9638;4.3999;3.7797;0.0000;1.0000;4.8913
10.0265;6.0000;3.0000;4.9638;4.4003;3.7901;0.0000;1.0000;4.8887
10.0277;6.0000;3.0000;4.9638;4.4007;3.7984;0.0000;1.0000;4.8862
10.0290;6.0000;3.0000;4.9638;4.4010;3.8050;0.0000;1.0000;4.8837
10.0302;6.0000;3.0000;4.9638;4.4010;3.8102;0.0000;1.0000;4.8812
10.0315;6.0000;3.0000;4.9638;4.4007;3.8143;0.0000;1.0000;4.8788
10.0327;6.0000;3.0000;4.9638;4.4002;3.8175;0.0000;1.0000;4.8763
10.0340;6.0000;3.0000;4.9638;4.3994;3.8200;0.0000;1.0000;4.8739
10.0352;6.0000;3.0000;4.9638;4.3985;3.8218;0.0000;1.0000;4.8714
10.0365;6.0000;3.0000;4.9638;4.3974;3.8230;0.0000;1.0000;4.8690
10.0377;6.0000;3.0000;4.9638;4.3961;3.8239;0.0000;1.0000;4.8666
10.0390;6.0000;3.0000;4.9638;4.3947;3.8243;0.0000;1.0000;4.8642
10.0402;6.0000;3.0000;4.9638;4.3931;3.8245;0.0000;1.0000;4.8617
10.0415;6.0000;3.0000;4.9638;4.3915;3.8244;0.0000;1.0000;4.8593
10.0427;6.0000;3.0000;4.9638;4.3898;3.8241;0.0000;1.0000;4.8569
10.0440;6.0000;3.0000;4.9638;4.3881;3.8236;0.0000;1.0000;4.8545
10.0452;6.0000;3.0000;4.9638;4.3862;3.8230;0.0000;1.0000;4.8521
10.0465;6.0000;3.0000;4.9638;4.3844;3.8222;0.0000;1.0000;4.8498
10.0477;6.0000;3.0000;4.9638;4.3825;3.8213;0.0000;1.0000;4.8474
10.0490;6.0000;3.0000;4.9638;4.3805;3.8204;0.0000;1.0000;4.8450
10.0502;6.0000;3.0000;4.9638;4.3786;3.8194;0.0000;1.0000;4.8426
10.0515;6.0000;3.0000;4.9638;4.3766;3.8183;0.0000;1.0000;4.8402
10.0527;6.0000;3.0000;4.9638;4.3746;3.8172;0.0000;1.0000;4.8379
10.0540;6.0000;3.0000;4.9638;4.3726;3.8160;0.0000;1.0000;4.8355
10.0552;6.0000;3.0000;4.9638;4.3705;3.8148;0.0000;1.0000;4.8331
10.0565;6.0000;3.0000;4.9638;4.3685;3.8135;0.0000;1.0000;4.8308
10.0577;6.0000;3.0000;4.9638;4.3665;3.8123;0.0000;1.0000;4.8284
10.0590;6.0000;3.0000;4.9638;4.3644;3.8110;0.0000;1.0000;4.8260
10.0602;6.0000;3.0000;4.9638;4.3624;3.8097;0.0000;1.0000;4.8237
10.0615;6.0000;3.0000;4.9638;4.3603;3.8084;0.0000;1.0000;4.8213
10.0627;6.0000;3.0000;4.9638;4.3583;3.8071;0.0000;1.0000;4.8190
10.0640;6.0000;3.0000;4.9638;4.3562;3.8057;0.0000;1.0000;4.8166
10.0652;6.0000;3.0000;4.9638;4.3541;3.8044;0.0000;1.0000;4.8143
10.0665;6.0000;3.0000;4.9638;4.3521;3.8030;0.0000;1.0000;4.8120
10.0677;6.0000;3.0000;4.9638;4.3500;3.8017;0.0000;1.0000;4.8096
10.0690;6.0000;3.0000;4.9638;4.3479;3.8004;0.0000;1.0000;4.8073
10.0702;6.0000;3.0000;4.9638;4.3459;3.7990;0.0000;1.0000;4.8049
10.0715;6.0000;3.0000;4.9638;4.3438;3.7976;0.0000;1.0000;4.8026
10.0727;6.0000;3.0000;4.9638;4.3418;3.7963;0.0000;1.0000;4.8003
10.0740;6.0000;3.0000;4.9638;4.3397;3.7949;0.0000;1.0000;4.7980
10.0752;6.0000;3.0000;4.9638;4.3376;3.7936;0.0000;1.0000;4.7956
10.0765;6.0000;3.0000;4.9638;4.3356;3.7922;0.0000;1.0000;4.7933
10.0777;6.0000;3.0000;4.9638;4.3335;3.7909;0.0000;1.0000;4.7910
10.0790;6.0000;3.0000;4.9638;4.3315;3.7895;0.0000;1.0000;4.7887
10.0802;6.0000;3.0000;4.9638;4.3294;3.7882;0.0000;1.0000;4.7864
10.0815;6.0000;3.0000;4.9638;4.3274;3.7868;0.0000;1.0000;4.7840
10.0827;6.0000;3.0000;4.9638;4.3254;3.7855;0.0000;1.0000;4.7817
10.0840;6.0000;3.0000;4.9638;4.3233;3.7841;0.0000;1.0000;4.7794
10.0852;6.0000;3.0000;4.9638;4.3213;3.7828;0.0000;1.0000;4.7771
10.0865;6.0000;3.0000;4.9638;4.3192;3.7814;0.0000;1.0000;4.7748
10.0877;6.0000;3.0000;4.9638;4.3172;3.7801;0.0000;1.0000;4.7725
10.0890;6.0000;3.0000;4.9638;4.3152;3.7787;0.0000;1.0000;4.7702
10.0902;6.0000;3.0000;4.9638;4.3131;3.7774;0.0000;1.0000;4.7679
10.0915;6.0000;3.0000;4.9638;4.3111;3.7760;0.0000;1.0000;4.7656
10.0927;6.0000;3.0000;4.9638;4.3091;3.7747;0.0000;1.0000;4.7633
10.0940;6.0000;3.0000;4.9638;4.3071;3.7734;0.0000;1.0000;4.7611
10.0952;6.0000;3.0000;4.9638;4.3050;3.7720;0.0000;1.0000;4.7588
10.0965;6.0000;3.0000;4.9638;4.3030;3.7707;0.0000;1.0000;4.7565
10.0977;6.0000;3.0000;4.9638;4.3010;3.7694;0.0000;1.0000;4.7542
10.0990;6.0000;3.0000;4.9638;4.2990;3.7680;0.0000;1.0000;4.7519
10.1002;6.0000;3.0000;4.9638;4.2970;3.7667;0.0000;1.0000;4.7497
10.1015;6.0000;3.0000;4.9638;4.2950;3.7654;0.0000;1.0000;4.7474
10.1027;6.0000;3.0000;4.9638;4.2930;3.7641;0.0000;1.0000;4.7451
10.1040;6.0000;3.0000;4.9638;4.2910;3.7627;0.0000;1.0000;4.7428
10.1052;6.0000;3.0000;4.9638;4.2890;3.7614;0.0000;1.0000;4.7406
10.1065;6.0000;3.0000;4.9638;4.2870;3.7601;0.0000;1.0000;4.7383
10.1077;6.0000;3.0000;4.9638;4.2850;3.7588;0.0000;1.0000;4.7361
10.1090;6.0000;3.0000;4.9638;4.2830;3.7575;0.0000;1.0000;4.7338
10.1102;6.0000;3.0000;4.9638;4.2810;3.7561;0.0000;1.0000;4.7315
10.1115;6.0000;3.0000;4.9638;4.2790;3.7548;0.0000;1.0000;4.7293
10.1127;6.0000;3.0000;4.9638;4.2770;3.7535;0.0000;1.0000;4.7270
10.1140;6.0000;3.0000;4.9638;4.2750;3.7522;0.0000;1.0000;4.7248
10.1152;6.0000;3.0000;4.9638;4.2730;3.7509;0.0000;1.0000;4.7225
10.1165;6.0000;3.0000;4.9638;4.2710;3.7496;0.0000;1.0000;4.7203
10.1177;6.0000;3.0000;4.9638;4.2691;3.7483;0.0000;1.0000;4.7180
10.1190;6.0000;3.0000;4.9638;4.2671;3.7470;0.0000;1.0000;4.7158
10.1202;6.0000;3.0000;4.9638;4.2651;3.7457;0.0000;1.0000;4.7136
10.1215;6.0000;3.0000;4.9638;4.2631;3.7444;0.0000;1.0000;4.7113
10.1227;6.0000;3.0000;4.9638;4.2612;3.7431;0.0000;1.0000;4.7091
10.1240;6.0000;3.0000;4.9638;4.2592;3.7418;0.0000;1.0000;4.7069
10.1252;6.0000;3.0000;4.9638;4.2572;3.7405;0.0000;1.0000;4.7046
10.1265;6.0000;3.0000;4.9638;4.2553;3.7392;0.0000;1.0000;4.7024
10.1277;6.0000;3.0000;4.9638;4.2533;3.7380;0.0000;1.0000;4.7002
10.1290;6.0000;3.0000;4.9638;4.2514;3.7367;0.0000;1.0000;4.6980
10.1302;6.0000;3.0000;4.9638;4.2494;3.7354;0.0000;1.0000;4.6958
10.1315;6.0000;3.0000;4.9638;4.2474;3.7341;0.0000;1.0000;4.6935
10.1327;6.0000;3.0000;4.9638;4.2455;3.7328;0.0000;1.0000;4.6913
10.1340;6.0000;3.0000;4.9638;4.2436;3.7316;0.0000;1.0000;4.6891
10.1352;6.0000;3.0000;4.9638;4.2416;3.7303;0.0000;1.0000;4.6869
10.1365;6.0000;3.0000;4.9638;4.2397;3.7290;0.0000;1.0000;4.6847
10.1377;6.0000;3.0000;4.9638;4.2377;3.7277;0.0000;1.0000;4.6825
10.1390;6.0000;3.0000;4.9638;4.2358;3.7265;0.0000;1.0000;4.6803
10.1402;6.0000;3.0000;4.9638;4.2338;3.7252;0.0000;1.0000;4.6781
10.1415;6.0000;3.0000;4.9638;4.2319;3.7239;0.0000;1.0000;4.6759
10.1427;6.0000;3.0000;4.9638;4.2300;3.7227;0.0000;1.0000;4.6737
10.1440;6.0000;3.0000;4.9638;4.2280;3.7214;0.0000;1.0000;4.6715
10.1452;6.0000;3.0000;4.9638;4.2261;3.7201;0.0000;1.0000;4.6693
10.1465;6.0000;3.0000;4.9638;4.2242;3.7189;0.0000;1.0000;4.6671
10.1477;6.0000;3.0000;4.9638;4.2223;3.7176;0.0000;1.0000;4.6649
10.1490;6.0000;3.0000;4.9638;4.2204;3.7164;0.0000;1.0000;4.6628
10.1502;6.0000;3.0000;4.9638;4.2184;3.7151;0.0000;1.0000;4.6606
10.1515;6.0000;3.0000;4.9638;4.2165;3.7139;0.0000;1.0000;4.6584
10.1527;6.0000;3.0000;4.9638;4.2146;3.7126;0.0000;1.0000;4.6562
10.1540;6.0000;3.0000;4.9638;4.2127;3.7114;0.0000;1.0000;4.6540
10.1552;6.0000;3.0000;4.9638;4.2108;3.7101;0.0000;1.0000;4.6519
10.1565;6.0000;3.0000;4.9638;4.2089;3.7089;0.0000;1.0000;4.6497
10.1577;6.0000;3.0000;4.9638;4.2070;3.7076;0.0000;1.0000;4.6475
10.1590;6.0000;3.0000;4.9638;4.2052;3.7063;0.0000;1.0000;4.6454
10.1602;6.0000;3.0000;4.9638;4.2034;3.7049;0.0000;1.0000;4.6432
10.1615;6.0000;3.0000;4.9638;4.2016;3.7035;0.0000;1.0000;4.6410
10.1627;6.0000;3.0000;4.9638;4.1998;3.7022;0.0000;1.0000;4.6389
10.1640;6.0000;3.0000;4.9638;4.1980;3.7008;0.0000;1.0000;4.6367
10.1652;6.0000;3.0000;4.9638;4.1962;3.6994;0.0000;1.0000;4.6346
10.1665;6.0000;3.0000;4.9638;4.1944;3.6980;0.0000;1.0000;4.6324
10.1677;6.0000;3.0000;4.9638;4.1926;3.6966;0.0000;1.0000;4.6303
10.1690;6.0000;3.0000;4.9638;4.1908;3.6952;0.0000;1.0000;4.6281
10.1702;6.0000;3.0000;4.9638;4.1890;3.6938;0.0000;1.0000;4.6260
10.1715;6.0000;3.0000;4.9638;4.1872;3.6924;0.0000;1.0000;4.6239
10.1727;6.0000;3.0000;4.9638;4.1854;3.6910;0.0000;1.0000;4.6217
10.1740;6.0000;3.0000;4.9638;4.1836;3.6896;0.0000;1.0000;4.6196
10.1752;6.0000;3.0000;4.9638;4.1818;3.6883;0.0000;1.0000;4.6175
10.1765;6.0000;3.0000;4.9638;4.1800;3.6869;0.0000;1.0000;4.6153
10.1777;6.0000;3.0000;4.9638;4.1782;3.6855;0.0000;1.0000;4.6132
10.1790;6.0000;3.0000;4.9638;4.1764;3.6841;0.0000;1.0000;4.6111
10.1802;6.0000;3.0000;4.9638;4.1746;3.6827;0.0000;1.0000;4.6090
10.1815;6.0000;3.0000;4.9638;4.1729;3.6813;0.0000;1.0000;4.6068
10.1827;6.0000;3.0000;4.9638;4.1711;3.6799;0.0000;1.0000;4.6047
10.1840;6.0000;3.0000;4.9638;4.1693;3.6786;0.0000;1.0000;4.6026
10.1852;6.0000;3.0000;4.9638;4.1675;3.6772;0.0000;1.0000;4.6005
10.1865;6.0000;3.0000;4.9638;4.1658;3.6758;0.0000;1.0000;4.5984
10.1877;6.0000;3.0000;4.9638;4.1640;3.6745;0.0000;1.0000;4.5963
10.1890;6.0000;3.0000;4.9638;4.1622;3.6731;0.0000;1.0000;4.5942
10.1902;6.0000;3.0000;4.9638;4.1605;3.6717;0.0000;1.0000;4.5921
10.1915;6.0000;3.0000;4.9638;4.1587;3.6704;0.0000;1.0000;4.5900
10.1927;6.0000;3.0000;4.9638;4.1569;3.6690;0.0000;1.0000;4.5879
10.1940;6.0000;3.0000;4.9638;4.1552;3.6676;0.0000;1.0000;4.5858
10.1952;6.0000;3.0000;4.9638;4.1534;3.6663;0.0000;1.0000;4.5837
10.1965;6.0000;3.0000;4.9638;4.1517;3.6649;0.0000;1.0000;4.5816
10.1977;6.0000;3.0000;4.9638;4.1499;3.6636;0.0000;1.0000;4.5796
10.1990;6.0000;3.0000;4.9638;4.1482;3.6622;0.0000;1.0000;4.5775
10.2002;6.0000;3.0000;4.9638;4.1464;3.6609;0.0000;1.0000;4.5754
10.2015;6.0000;3.0000;4.9638;4.1447;3.6595;0.0000;1.0000;4.5733
10.2027;6.0000;3.0000;4.9638;4.1429;3.6582;0.0000;1.0000;4.5712
10.2040;6.0000;3.0000;4.9638;4.1412;3.6568;0.0000;1.0000;4.5692
10.2052;6.0000;3.0000;4.9638;4.1395;3.6555;0.0000;1.0000;4.5671
10.2065;6.0000;3.0000;4.9638;4.1377;3.6542;0.0000;1.0000;4.5650
10.2077;6.0000;3.0000;4.9638;4.1360;3.6528;0.0000;1.0000;4.5630
10.2090;6.0000;3.0000;4.9638;4.1343;3.6515;0.0000;1.0000;4.5609
10.2102;6.0000;3.0000;4.9638;4.1325;3.6502;0.0000;1.0000;4.5588
10.2115;6.0000;3.0000;4.9638;4.1308;3.6488;0.0000;1.0000;4.5568
10.2127;6.0000;3.0000;4.9638;4.1291;3.6475;0.0000;1.0000;4.5547
10.2140;6.0000;3.0000;4.9638;4.1274;3.6462;0.0000;1.0000;4.5527
10.2152;6.0000;3.0000;4.9638;4.1256;3.6449;0.0000;1.0000;4.5506
10.2165;6.0000;3.0000;4.9638;4.1239;3.6436;0.0000;1.0000;4.5486
10.2177;6.0000;3.0000;4.9638;4.1222;3.6422;0.0000;1.0000;4.5465
10.2190;6.0000;3.0000;4.9638;4.1205;3.6409;0.0000;1.0000;4.5445
10.2202;6.0000;3.0000;4.9638;4.1188;3.6396;0.0000;1.0000;4.5425
10.2215;6.0000;3.0000;4.9638;4.1171;3.6383;0.0000;1.0000;4.5404
10.2227;6.0000;3.0000;4.9638;4.1154;3.6370;0.0000;1.0000;4.5384
10.2240;6.0000;3.0000;4.9638;4.1137;3.6357;0.0000;1.0000;4.5364
10.2252;6.0000;3.0000;4.9638;4.1120;3.6344;0.0000;1.0000;4.5343
10.2265;6.0000;3.0000;4.9638;4.1103;3.6331;0.0000;1.0000;4.5323
10.2277;6.0000;3.0000;4.9638;4.1086;3.6318;0.0000;1.0000;4.5303
10.2290;6.0000;3.0000;4.9638;4.1069;3.6305;0.0000;1.0000;4.5283
10.2302;6.0000;3.0000;4.9638;4.1052;3.6292;0.0000;1.0000;4.5262
10.2315;6.0000;3.0000;4.9638;4.1035;3.6279;0.0000;1.0000;4.5242
10.2327;6.0000;3.0000;4.9638;4.1018;3.6266;0.0000;1.0000;4.5222
10.2340;6.0000;3.0000;4.9638;4.1002;3.6253;0.0000;1.0000;4.5202
10.2352;6.0000;3.0000;4.9638;4.0985;3.6240;0.0000;1.0000;4.5182
10.2365;6.0000;3.0000;4.9638;4.0968;3.6228;0.0000;1.0000;4.5162
10.2377;6.0000;3.0000;4.9638;4.0951;3.6215;0.0000;1.0000;4.5142
10.2390;6.0000;3.0000;4.9638;4.0935;3.6202;0.0000;1.0000;4.5122
10.2402;6.0000;3.0000;4.9638;4.0918;3.6189;0.0000;1.0000;4.5102
10.2415;6.0000;3.0000;4.9638;4.0901;3.6177;0.0000;1.0000;4.5082
10.2427;6.0000;3.0000;4.9638;4.0885;3.6164;0.0000;1.0000;4.5062
10.2440;6.0000;3.0000;4.9638;4.0868;3.6151;0.0000;1.0000;4.5042
10.2452;6.0000;3.0000;4.9638;4.0851;3.6139;0.0000;1.0000;4.5022
10.2465;6.0000;3.0000;4.9638;4.0835;3.6126;0.0000;1.0000;4.5002
10.2477;6.0000;3.0000;4.9638;4.0818;3.6113;0.0000;1.0000;4.4982
10.2490;6.0000;3.0000;4.9638;4.0802;3.6101;0.0000;1.0000;4.4962
10.2502;6.0000;3.0000;4.9638;4.0785;3.6088;0.0000;1.0000;4.4943
10.2515;6.0000;3.0000;4.9638;4.0769;3.6076;0.0000;1.0000;4.4923
10.2527;6.0000;3.0000;4.9638;4.0752;3.6063;0.0000;1.0000;4.4903
10.2540;6.0000;3.0000;4.9638;4.0736;3.6050;0.0000;1.0000;4.4883
10.2552;6.0000;3.0000;4.9638;4.0719;3.6038;0.0000;1.0000;4.4864
10.2565;6.0000;3.0000;4.9638;4.0703;3.6026;0.0000;1.0000;4.4844
10.2577;6.0000;3.0000;4.9638;4.0686;3.6013;0.0000;1.0000;4.4824
10.2590;6.0000;3.0000;4.9638;4.0670;3.6001;0.0000;1.0000;4.4805
10.2602;6.0000;3.0000;4.9638;4.0654;3.5988;0.0000;1.0000;4.4785
10.2615;6.0000;3.0000;4.9638;4.0637;3.5976;0.0000;1.0000;4.4765
10.2627;6.0000;3.0000;4.9638;4.0621;3.5964;0.0000;1.0000;4.4746
10.2640;6.0000;3.0000;4.9638;4.0605;3.5951;0.0000;1.0000;4.4726
10.2652;6.0000;3.0000;4.9638;4.0589;3.5939;0.0000;1.0000;4.4707
10.2665;6.0000;3.0000;4.9638;4.0572;3.5927;0.0000;1.0000;4.4687
10.2677;6.0000;3.0000;4.9638;4.0556;3.5914;0.0000;1.0000;4.4668
10.2690;6.0000;3.0000;4.9638;4.0540;3.5902;0.0000;1.0000;4.4648
10.2702;6.0000;3.0000;4.9638;4.0524;3.5890;0.0000;1.0000;4.4629
10.2715;6.0000;3.0000;4.9638;4.0508;3.5878;0.0000;1.0000;4.4609
10.2727;6.0000;3.0000;4.9638;4.0492;3.5865;0.0000;1.0000;4.4590
10.2740;6.0000;3.0000;4.9638;4.0476;3.5853;0.0000;1.0000;4.4571
10.2752;6.0000;3.0000;4.9638;4.0460;3.5841;0.0000;1.0000;4.4551
10.2765;6.0000;3.0000;4.9638;4.0444;3.5829;0.0000;1.0000;4.4532
10.2777;6.0000;3.0000;4.9638;4.0427;3.5817;0.0000;1.0000;4.4513
10.2790;6.0000;3.0000;4.9638;4.0411;3.5805;0.0000;1.0000;4.4494
10.2802;6.0000;3.0000;4.9638;4.0396;3.5793;0.0000;1.0000;4.4474
10.2815;6.0000;3.0000;4.9638;4.0380;3.5781;0.0000;1.0000;4.4455
10.2827;6.0000;3.0000;4.9638;4.0364;3.5769;0.0000;1.0000;4.4436
10.2840;6.0000;3.0000;4.9638;4.0348;3.5757;0.0000;1.0000;4.4417
10.2852;6.0000;3.0000;4.9638;4.0332;3.5745;0.0000;1.0000;4.4398
10.2865;6.0000;3.0000;4.9638;4.0316;3.5733;0.0000;1.0000;4.4378
10.2877;6.0000;3.0000;4.9638;4.0300;3.5721;0.0000;1.0000;4.4359
10.2890;6.0000;3.0000;4.9638;4.0284;3.5709;0.0000;1.0000;4.4340
10.2902;6.0000;3.0000;4.9638;4.0269;3.5697;0.0000;1.0000;4.4321
10.2915;6.0000;3.0000;4.9638;4.0253;3.5685;0.0000;1.0000;4.4302
10.2927;6.0000;3.0000;4.9638;4.0237;3.5673;0.0000;1.0000;4.4283
10.2940;6.0000;3.0000;4.9638;4.0221;3.5662;0.0000;1.0000;4.4264
10.2952;6.0000;3.0000;4.9638;4.0206;3.5650;0.0000;1.0000;4.4245
10.2965;6.0000;3.0000;4.9638;4.0190;3.5638;0.0000;1.0000;4.4226
